phi,V_solver,dV_solver,d2V_solver,V_full,dV_full,d2V_full
2.043619321084e+008,1.698613182023e+030,3.497009529449e+022,5.470486891095e+014,1.698613182023e+030,3.497009529448e+022,5.470486891095e+014
2.051634530751e+008,1.726818679407e+030,3.541046897741e+022,5.517470817761e+014,1.726818679406e+030,3.541046897740e+022,5.517470817761e+014
2.059681176597e+008,1.755491373086e+030,3.585636672056e+022,5.564855304984e+014,1.755491373086e+030,3.585636672055e+022,5.564855304984e+014
2.067759381919e+008,1.784638984240e+030,3.630785757746e+022,5.612643746175e+014,1.784638984240e+030,3.630785757745e+022,5.612643746175e+014
2.075869270495e+008,1.814269361385e+030,3.676501146213e+022,5.660839563279e+014,1.814269361384e+030,3.676501146213e+022,5.660839563279e+014
2.084010966588e+008,1.844390482475e+030,3.722789915981e+022,5.709446207082e+014,1.844390482475e+030,3.722789915981e+022,5.709446207082e+014
2.092184594950e+008,1.875010456958e+030,3.769659233617e+022,5.758467251828e+014,1.875010456957e+030,3.769659233617e+022,5.758467251828e+014
2.100390280821e+008,1.906137528144e+030,3.817116355265e+022,5.807906018243e+014,1.906137528143e+030,3.817116355265e+022,5.807906018243e+014
2.108628149933e+008,1.937780075237e+030,3.865168627389e+022,5.857766139120e+014,1.937780075237e+030,3.865168627389e+022,5.857766139120e+014
2.116898328511e+008,1.969946615598e+030,3.913823487952e+022,5.908051183008e+014,1.969946615598e+030,3.913823487952e+022,5.908051183008e+014
2.125200943274e+008,2.002645807032e+030,3.963088467586e+022,5.958764748503e+014,2.002645807032e+030,3.963088467586e+022,5.958764748502e+014
2.133536121439e+008,2.035886450103e+030,4.012971190743e+022,6.024147787988e+014,2.035886450103e+030,4.012971190742e+022,6.024147787988e+014
2.141903990722e+008,2.069677490377e+030,4.063479376654e+022,6.061492088610e+014,2.069677490377e+030,4.063479376653e+022,6.061492088610e+014
2.150304679340e+008,2.104028021114e+030,4.114620841118e+022,6.113513115199e+014,2.104028021114e+030,4.114620841118e+022,6.113513115199e+014
2.158738316013e+008,2.138947285402e+030,4.166403497101e+022,6.165977363433e+014,2.138947285401e+030,4.166403497101e+022,6.165977363433e+014
2.167205029964e+008,2.174444678712e+030,4.218835356136e+022,6.218888586033e+014,2.174444678712e+030,4.218835356135e+022,6.218888586033e+014
2.175704950926e+008,2.210529751417e+030,4.271924529547e+022,6.272250567291e+014,2.210529751417e+030,4.271924529547e+022,6.272250567291e+014
2.184238209138e+008,2.247212211316e+030,4.325679229662e+022,6.326067225042e+014,2.247212211316e+030,4.325679229662e+022,6.326067225042e+014
2.192804935350e+008,2.284501926179e+030,4.380107770967e+022,6.380342204610e+014,2.284501926178e+030,4.380107770966e+022,6.380342204610e+014
2.201405260828e+008,2.322408926621e+030,4.435218571856e+022,6.435079488034e+014,2.322408926620e+030,4.435218571856e+022,6.435079488034e+014
2.210039317349e+008,2.360943408510e+030,4.491020155383e+022,6.490282988698e+014,2.360943408509e+030,4.491020155383e+022,6.490282988698e+014
2.218707237209e+008,2.400115735780e+030,4.547521150748e+022,6.545956652948e+014,2.400115735779e+030,4.547521150748e+022,6.545956652948e+014
2.227409153222e+008,2.439936443196e+030,4.604730294615e+022,6.602104460320e+014,2.439936443196e+030,4.604730294615e+022,6.602104460319e+014
2.236145198723e+008,2.480416239129e+030,4.662656432376e+022,6.658730529565e+014,2.480416239129e+030,4.662656432376e+022,6.658730529565e+014
2.244915507570e+008,2.521566008432e+030,4.721308519548e+022,6.715838696496e+014,2.521566008432e+030,4.721308519548e+022,6.715838696496e+014
2.253720214146e+008,2.563396815503e+030,4.780695623436e+022,6.773433147362e+014,2.563396815502e+030,4.780695623436e+022,6.773433147362e+014
2.262559453362e+008,2.605919907003e+030,4.840826924081e+022,6.831517997422e+014,2.605919907003e+030,4.840826924081e+022,6.831517997422e+014
2.271433360657e+008,2.649146714952e+030,4.901711715830e+022,6.890097396587e+014,2.649146714952e+030,4.901711715830e+022,6.890097396587e+014
2.280342072000e+008,2.693088859771e+030,4.963359408757e+022,6.949175529673e+014,2.693088859771e+030,4.963359408757e+022,6.949175529673e+014
2.289285723897e+008,2.737758153317e+030,5.025779529974e+022,7.008756726570e+014,2.737758153317e+030,5.025779529973e+022,7.008756726569e+014
2.298264453387e+008,2.783166602152e+030,5.088981725309e+022,7.068845023490e+014,2.783166602151e+030,5.088981725308e+022,7.068845023490e+014
2.307278398044e+008,2.829326410780e+030,5.152975760846e+022,7.129444821344e+014,2.829326410779e+030,5.152975760846e+022,7.129444821344e+014
2.316327695987e+008,2.876249984739e+030,5.217771524112e+022,7.190560447588e+014,2.876249984739e+030,5.217771524112e+022,7.190560447588e+014
2.325412485873e+008,2.923949933985e+030,5.283379025721e+022,7.252196266186e+014,2.923949933984e+030,5.283379025720e+022,7.252196266186e+014
2.334532906904e+008,2.972439076250e+030,5.349808400907e+022,7.314356677717e+014,2.972439076250e+030,5.349808400907e+022,7.314356677717e+014
2.343689098827e+008,3.021730440366e+030,5.417069910890e+022,7.377046234057e+014,3.021730440366e+030,5.417069910889e+022,7.377046234057e+014
2.352881201938e+008,3.071837269965e+030,5.485173944867e+022,7.440269182189e+014,3.071837269965e+030,5.485173944867e+022,7.440269182189e+014
2.362109357084e+008,3.122773026905e+030,5.554131021397e+022,7.504030148609e+014,3.122773026904e+030,5.554131021397e+022,7.504030148609e+014
2.371373705662e+008,3.174551394771e+030,5.623951789854e+022,7.568333683923e+014,3.174551394770e+030,5.623951789854e+022,7.568333683923e+014
2.380674389625e+008,3.227186282586e+030,5.694647032160e+022,7.633184377053e+014,3.227186282585e+030,5.694647032160e+022,7.633184377053e+014
2.390011551485e+008,3.280691828515e+030,5.766227664431e+022,7.698586855519e+014,3.280691828515e+030,5.766227664431e+022,7.698586855519e+014
2.399385334308e+008,3.335082403496e+030,5.838704738393e+022,7.764545904427e+014,3.335082403496e+030,5.838704738393e+022,7.764545904426e+014
2.408795881726e+008,3.390372615440e+030,5.912089443740e+022,7.831065992481e+014,3.390372615440e+030,5.912089443739e+022,7.831065992481e+014
2.418243337930e+008,3.446577312836e+030,5.986393109311e+022,7.898151983308e+014,3.446577312835e+030,5.986393109311e+022,7.898151983308e+014
2.427727847681e+008,3.503711588724e+030,6.061627204863e+022,7.965808662086e+014,3.503711588724e+030,6.061627204862e+022,7.965808662086e+014
2.437249556304e+008,3.561790784758e+030,6.137803342880e+022,8.034040854279e+014,3.561790784758e+030,6.137803342879e+022,8.034040854279e+014
2.446808609696e+008,3.620830495292e+030,6.214933280350e+022,8.121066304974e+014,3.620830495291e+030,6.214933280349e+022,8.121066304974e+014
2.456405154325e+008,3.680846571347e+030,6.293028920230e+022,8.172251407340e+014,3.680846571346e+030,6.293028920230e+022,8.172251407340e+014
2.466039337234e+008,3.741855125376e+030,6.372102314212e+022,8.242239500388e+014,3.741855125376e+030,6.372102314212e+022,8.242239500388e+014
2.475711306044e+008,3.803872535047e+030,6.452165663657e+022,8.312822817937e+014,3.803872535047e+030,6.452165663657e+022,8.312822817937e+014
2.485421208953e+008,3.866915447748e+030,6.533231321718e+022,8.384006391798e+014,3.866915447747e+030,6.533231321718e+022,8.384006391797e+014
2.495169194742e+008,3.931000785034e+030,6.615311795242e+022,8.455795296097e+014,3.931000785033e+030,6.615311795242e+022,8.455795296097e+014
2.504955412773e+008,3.996145747113e+030,6.698419746636e+022,8.528194775471e+014,3.996145747112e+030,6.698419746636e+022,8.528194775471e+014
2.514780012996e+008,4.062367817293e+030,6.782567995578e+022,8.601209734402e+014,4.062367817293e+030,6.782567995578e+022,8.601209734402e+014
2.524643145948e+008,4.129684767163e+030,6.867769521859e+022,8.674845503585e+014,4.129684767162e+030,6.867769521858e+022,8.674845503585e+014
2.534544962758e+008,4.198114660763e+030,6.954037466406e+022,8.749107329970e+014,4.198114660763e+030,6.954037466406e+022,8.749107329970e+014
2.544485615147e+008,4.267675859590e+030,7.041385133616e+022,8.824000504655e+014,4.267675859590e+030,7.041385133616e+022,8.824000504655e+014
2.554465255429e+008,4.338387027484e+030,7.129825993381e+022,8.899530363183e+014,4.338387027483e+030,7.129825993380e+022,8.899530363183e+014
2.564484036518e+008,4.410267135535e+030,7.219373683034e+022,8.975702418826e+014,4.410267135535e+030,7.219373683034e+022,8.975702418826e+014
2.574542111926e+008,4.483335467142e+030,7.310042009443e+022,9.052521831849e+014,4.483335467142e+030,7.310042009443e+022,9.052521831849e+014
2.584639635770e+008,4.557611623497e+030,7.401844951703e+022,9.129994206005e+014,4.557611623497e+030,7.401844951703e+022,9.129994206005e+014
2.594776762767e+008,4.633115528335e+030,7.494796662475e+022,9.208125058570e+014,4.633115528335e+030,7.494796662475e+022,9.208125058570e+014
2.604953648245e+008,4.709867433411e+030,7.588911470440e+022,9.286919953170e+014,4.709867433411e+030,7.588911470440e+022,9.286919953170e+014
2.615170448138e+008,4.787887923893e+030,7.684203882481e+022,9.366384500163e+014,4.787887923892e+030,7.684203882480e+022,9.366384500163e+014
2.625427318994e+008,4.867197923724e+030,7.780688585708e+022,9.446524495223e+014,4.867197923724e+030,7.780688585707e+022,9.446524495223e+014
2.635724417973e+008,4.947818701375e+030,7.878380449987e+022,9.527345367587e+014,4.947818701374e+030,7.878380449987e+022,9.527345367587e+014
2.646061902853e+008,5.029771875637e+030,7.977294530432e+022,9.608853008051e+014,5.029771875637e+030,7.977294530432e+022,9.608853008051e+014
2.656439932030e+008,5.113079421025e+030,8.077446069115e+022,9.691053218005e+014,5.113079421025e+030,8.077446069114e+022,9.691053218005e+014
2.666858664521e+008,5.197763673776e+030,8.178850497635e+022,9.773951847606e+014,5.197763673775e+030,8.178850497635e+022,9.773951847606e+014
2.677318259968e+008,5.283847337790e+030,8.281523439477e+022,9.857554796178e+014,5.283847337790e+030,8.281523439477e+022,9.857554796178e+014
2.687818878638e+008,5.371353490504e+030,8.385480712108e+022,9.941868156131e+014,5.371353490504e+030,8.385480712108e+022,9.941868156131e+014
2.698360681426e+008,5.460305589415e+030,8.490738330009e+022,1.002689763963e+015,5.460305589414e+030,8.490738330009e+022,1.002689763963e+015
2.708943829860e+008,5.550727478192e+030,8.597312506903e+022,1.011264943913e+015,5.550727478192e+030,8.597312506903e+022,1.011264943913e+015
2.719568486099e+008,5.642643392816e+030,8.705219657892e+022,1.019912965473e+015,5.642643392815e+030,8.705219657892e+022,1.019912965473e+015
2.730234812940e+008,5.736077968144e+030,8.814476402157e+022,1.028634443784e+015,5.736077968143e+030,8.814476402157e+022,1.028634443784e+015
2.740942973818e+008,5.831056244469e+030,8.925099565488e+022,1.037429999146e+015,5.831056244469e+030,8.925099565488e+022,1.037429999146e+015
2.751693132809e+008,5.927603673930e+030,9.037106182459e+022,1.046300271993e+015,5.927603673930e+030,9.037106182459e+022,1.046300271993e+015
2.762485454632e+008,6.025746127927e+030,9.150513500030e+022,1.055245863298e+015,6.025746127927e+030,9.150513500030e+022,1.055245863298e+015
2.773320104652e+008,6.125509903544e+030,9.265338979448e+022,1.064267424012e+015,6.125509903543e+030,9.265338979447e+022,1.064267424012e+015
2.784197248884e+008,6.226921730515e+030,9.381600298873e+022,1.073365595551e+015,6.226921730514e+030,9.381600298873e+022,1.073365595551e+015
2.795117053992e+008,6.330008778424e+030,9.499315356205e+022,1.082541024712e+015,6.330008778424e+030,9.499315356205e+022,1.082541024712e+015
2.806079687295e+008,6.434798663930e+030,9.618502271806e+022,1.091794363732e+015,6.434798663929e+030,9.618502271805e+022,1.091794363732e+015
2.817085316769e+008,6.541319457769e+030,9.739179390748e+022,1.101126285827e+015,6.541319457769e+030,9.739179390748e+022,1.101126285827e+015
2.828134111047e+008,6.649599693184e+030,9.861365287065e+022,1.110537423263e+015,6.649599693184e+030,9.861365287064e+022,1.110537423263e+015
2.839226239425e+008,6.759668372636e+030,9.985078765247e+022,1.120028460312e+015,6.759668372636e+030,9.985078765246e+022,1.120028460312e+015
2.850361871861e+008,6.871554975728e+030,1.011033886343e+023,1.129600071405e+015,6.871554975728e+030,1.011033886343e+023,1.129600071405e+015
2.861541178981e+008,6.985289467080e+030,1.023716485635e+023,1.139252936626e+015,6.985289467080e+030,1.023716485635e+023,1.139252936626e+015
2.872764332081e+008,7.100902304270e+030,1.036557625823e+023,1.151418535164e+015,7.100902304270e+030,1.036557625823e+023,1.151418535164e+015
2.884031503127e+008,7.218424445610e+030,1.049559282529e+023,1.158805194520e+015,7.218424445609e+030,1.049559282529e+023,1.158805194520e+015
2.895342864760e+008,7.337887359468e+030,1.062723456037e+023,1.168705960046e+015,7.337887359467e+030,1.062723456037e+023,1.168705960046e+015
2.906698590299e+008,7.459323031507e+030,1.076052171428e+023,1.178690757649e+015,7.459323031507e+030,1.076052171428e+023,1.178690757649e+015
2.918098853742e+008,7.582763973567e+030,1.089547478947e+023,1.188760296455e+015,7.582763973566e+030,1.089547478947e+023,1.188760296455e+015
2.929543829769e+008,7.708243232299e+030,1.103211454313e+023,1.198915291544e+015,7.708243232298e+030,1.103211454313e+023,1.198915291544e+015
2.941033693747e+008,7.835794397855e+030,1.117046199021e+023,1.209156480707e+015,7.835794397855e+030,1.117046199021e+023,1.209156480707e+015
2.952568621729e+008,7.965451612742e+030,1.131053840654e+023,1.219484557707e+015,7.965451612741e+030,1.131053840654e+023,1.219484557707e+015
2.964148790458e+008,8.097249581684e+030,1.145236533315e+023,1.229900272462e+015,8.097249581684e+030,1.145236533315e+023,1.229900272462e+015
2.975774377373e+008,8.231223579873e+030,1.159596457820e+023,1.240404364366e+015,8.231223579872e+030,1.159596457820e+023,1.240404364366e+015
2.987445560605e+008,8.367409462693e+030,1.174135822076e+023,1.250997579028e+015,8.367409462692e+030,1.174135822076e+023,1.250997579028e+015
2.999162518988e+008,8.505843675245e+030,1.188856861419e+023,1.261680668312e+015,8.505843675245e+030,1.188856861419e+023,1.261680668312e+015
3.010925432053e+008,8.646563261842e+030,1.203761838927e+023,1.272454407755e+015,8.646563261842e+030,1.203761838927e+023,1.272454407755e+015
3.022734480039e+008,8.789605876091e+030,1.218853045798e+023,1.283319527215e+015,8.789605876090e+030,1.218853045798e+023,1.283319527215e+015
3.034589843889e+008,8.935009791293e+030,1.234132801754e+023,1.294276814975e+015,8.935009791292e+030,1.234132801754e+023,1.294276814975e+015
3.046491705257e+008,9.082813909852e+030,1.249603455287e+023,1.305327048465e+015,9.082813909851e+030,1.249603455287e+023,1.305327048465e+015
3.058440246511e+008,9.233057773916e+030,1.265267384059e+023,1.316471011636e+015,9.233057773915e+030,1.265267384059e+023,1.316471011636e+015
3.070435650730e+008,9.385781575880e+030,1.281126995264e+023,1.327709495022e+015,9.385781575879e+030,1.281126995264e+023,1.327709495022e+015
3.082478101716e+008,9.541026168760e+030,1.297184725952e+023,1.339043313833e+015,9.541026168760e+030,1.297184725952e+023,1.339043313833e+015
3.094567783987e+008,9.698833077672e+030,1.313443043486e+023,1.350473235883e+015,9.698833077672e+030,1.313443043486e+023,1.350473235883e+015
3.106704882790e+008,9.859244510767e+030,1.329904445906e+023,1.362000089779e+015,9.859244510766e+030,1.329904445906e+023,1.362000089779e+015
3.118889584094e+008,1.002230336994e+031,1.346571462237e+023,1.373624692928e+015,1.002230336994e+031,1.346571462237e+023,1.373624692928e+015
3.131122074599e+008,1.018805326251e+031,1.363446652912e+023,1.385347869597e+015,1.018805326251e+031,1.363446652912e+023,1.385347869597e+015
3.143402541739e+008,1.035653851273e+031,1.380532610161e+023,1.397170450963e+015,1.035653851273e+031,1.380532610161e+023,1.397170450963e+015
3.155731173680e+008,1.052780417322e+031,1.397831958343e+023,1.409093293929e+015,1.052780417322e+031,1.397831958343e+023,1.409093293929e+015
3.168108159328e+008,1.070189603793e+031,1.415347354497e+023,1.421117206230e+015,1.070189603793e+031,1.415347354497e+023,1.421117206230e+015
3.180533688330e+008,1.087886065366e+031,1.433081488649e+023,1.433243058852e+015,1.087886065366e+031,1.433081488649e+023,1.433243058851e+015
3.193007951075e+008,1.105874533225e+031,1.451037084200e+023,1.445471711225e+015,1.105874533225e+031,1.451037084199e+023,1.445471711225e+015
3.205531138700e+008,1.124159816330e+031,1.469216898365e+023,1.457804029992e+015,1.124159816330e+031,1.469216898364e+023,1.457804029992e+015
3.218103443093e+008,1.142746802698e+031,1.487623722593e+023,1.470240889055e+015,1.142746802698e+031,1.487623722593e+023,1.470240889055e+015
3.230725056893e+008,1.161640460638e+031,1.506260382914e+023,1.482783189141e+015,1.161640460638e+031,1.506260382914e+023,1.482783189141e+015
3.243396173493e+008,1.180845840236e+031,1.525129740583e+023,1.495431779957e+015,1.180845840236e+031,1.525129740583e+023,1.495431779957e+015
3.256116987049e+008,1.200368074554e+031,1.544234692328e+023,1.508187577036e+015,1.200368074554e+031,1.544234692328e+023,1.508187577036e+015
3.268887692473e+008,1.220212381016e+031,1.563578170825e+023,1.521051483980e+015,1.220212381016e+031,1.563578170825e+023,1.521051483980e+015
3.281708485445e+008,1.240384062803e+031,1.583163145156e+023,1.534024411972e+015,1.240384062803e+031,1.583163145156e+023,1.534024411972e+015
3.294579562413e+008,1.260888510264e+031,1.602992621260e+023,1.550217830723e+015,1.260888510264e+031,1.602992621260e+023,1.550217830723e+015
